
973.39, 8313.03, 895.26, 6605.93, 494.63, 10586.03, 90.21, 9956.68
973.51, 8356.23, 895.75, 6641.25, 494.14, 10565.34, 89.72, 9897.41
973.51, 8356.23, 895.63, 6632.39, 494.75, 10591.20, 89.72, 9897.41
974.37, 8671.41, 895.87, 6650.13, 494.63, 10586.03, 90.21, 9956.68
973.27, 8270.25, 895.51, 6623.55, 494.87, 10596.39, 90.09, 9941.85
973.14, 8227.91, 895.39, 6614.73, 494.26, 10570.51, 89.84, 9912.22
974.24, 8624.97, 895.63, 6632.39, 494.63, 10586.03, 90.45, 9986.34
973.63, 8399.88, 895.26, 6605.93, 494.38, 10575.68, 90.21, 9956.68
973.14, 8227.91, 896.12, 6667.96, 495.00, 10601.57, 89.60, 9882.60
973.39, 8313.03, 893.68, 6493.45, 493.90, 10555.01, 89.72, 9897.41
972.78, 8103.37, 895.87, 6650.13, 495.48, 10622.33, 90.33, 9971.51
973.75, 8443.98, 895.26, 6605.93, 494.51, 10580.85, 89.72, 9897.41
974.24, 8624.97, 894.65, 6562.26, 493.90, 10555.01, 90.45, 9986.34
973.63, 8399.88, 895.39, 6614.73, 493.53, 10539.53, 88.87, 9793.83
973.51, 8356.23, 895.75, 6641.25, 494.63, 10586.03, 88.13, 9705.21
973.88, 8488.53, 894.90, 6579.67, 493.65, 10544.69, 89.84, 9912.22


995.12, 83460.09, 985.84, 63707.02, 906.86, 106701.18, 499.76, 101383.58
993.16, 46460.26, 986.82, 69590.89, 906.25, 105924.00, 498.05, 100684.80
994.75, 72631.95, 986.69, 68797.33, 906.13, 105769.79, 499.27, 101183.43
994.87, 75915.87, 986.69, 68797.33, 906.01, 105615.99, 499.63, 101333.51
995.24, 87822.19, 987.18, 72084.08, 906.86, 106701.18, 497.31, 100386.81
994.87, 75915.87, 985.72, 63040.03, 904.66, 103950.63, 500.00, 101483.81
995.85, 118861.18, 987.43, 73846.77, 906.13, 105769.79, 500.98, 101885.71
995.73, 111017.64, 986.33, 66520.55, 906.37, 106078.61, 498.54, 100883.95
995.12, 83460.09, 985.96, 64388.11, 905.88, 105462.60, 498.54, 100883.95
995.73, 111017.64, 985.35, 61119.38, 907.35, 107330.42, 497.92, 100635.07
995.97, 127894.91, 986.21, 65794.39, 906.49, 106233.63, 499.51, 101283.46
995.12, 83460.09, 987.06, 71233.61, 906.01, 105615.99, 496.58, 100089.70
995.36, 92664.16, 985.96, 64388.11, 905.40, 104853.06, 500.61, 101734.81
994.51, 66846.60, 986.33, 66520.55, 907.71, 107806.79, 499.63, 101333.51
995.12, 83460.09, 986.69, 68797.33, 906.13, 105769.79, 499.63, 101333.51


997.80, -928094.03, 997.19, 2330209.12, 996.95, 6859234.12, 979.61, 10974901.94
997.07, 403688.01, 997.92, -1838441.55, 996.70, 5933370.98, 978.03, 9291015.32
997.31, 774172.84, 997.68, -4550914.64, 997.19, 8126736.44, 977.91, 9182451.33
997.56, 9361351.97, 997.80, -2618779.05, 993.90, 2320403.74, 941.89, 2005225.64
998.05, -442243.68, 997.07, 1690714.67, 992.68, 1833117.80, 933.35, 1678962.87
996.83, 272985.33, 996.83, 1091435.24, 996.83, 6362854.33, 951.78, 2572470.51
997.56, 9361351.97, 997.44, 9557892.09, 997.92, 18214059.69, 982.06, 15194049.91
997.19, 530684.64, 997.56, -17368625.35, 997.19, 8126736.44, 981.08, 13171616.43
996.22, 150810.37, 997.31, 3747199.73, 996.34, 4933807.09, 981.45, 13864073.43
997.92, -599014.26, 997.68, -4550914.64, 996.83, 6362854.33, 983.03, 17943744.94
997.56, 9361351.97, 998.05, -1416468.82, 997.07, 7439460.11, 980.47, 12158492.02
997.19, 530684.64, 998.17, -1152095.91, 997.07, 7439460.11, 981.69, 14367304.78
997.31, 774172.84, 996.70, 927072.85, 993.65, 2203376.96, 927.98, 1521066.72
997.80, -928094.03, 997.44, 9557892.09, 997.31, 8953699.58, 981.08, 13171616.43
997.07, 403688.01, 997.19, 2330209.12, 996.22, 4671358.75, 978.03, 9291015.32
998.05, -442243.68, 996.83, 1091435.24, 996.83, 6362854.33, 979.00, 10260394.19
997.31, 774172.84, 997.92, -1838441.55, 997.31, 8953699.58, 978.27, 9515944.84
997.56, 9361351.97, 997.19, 2330209.12, 997.07, 7439460.11, 979.86, 11289084.98
996.95, 325721.45, 997.07, 1690714.67, 995.97, 4222022.12, 979.49, 10824222.83
997.07, 403688.01, 997.80, -2618779.05, 996.70, 5933370.98, 977.66, 8972684.10
997.31, 774172.84, 997.19, 2330209.12, 996.46, 5227424.62, 978.15, 9402149.04
997.92, -599014.26, 998.05, -1416468.82, 997.31, 8953699.58, 979.98, 11452957.99
997.07, 403688.01, 997.19, 2330209.12, 995.97, 4222022.12, 979.37, 10677589.10
996.34, 165644.52, 997.19, 2330209.12, 997.07, 7439460.11, 982.06, 15194049.91
997.31, 774172.84, 996.22, 578429.74, 988.40, 1054069.31, 875.12, 765487.97
997.80, -928094.03, 995.85, 451089.95, 985.84, 838720.02, 872.80, 748149.63
997.80, -928094.03, 996.22, 578429.74, 988.53, 1067080.67, 899.17, 998343.07
997.44, 1430228.06, 996.58, 805709.06, 988.65, 1080413.95, 896.61, 967715.34
997.92, -599014.26, 997.07, 1690714.67, 988.53, 1067080.67, 899.05, 996844.79
997.80, -928094.03, 996.95, 1326567.08, 987.67, 982152.34, 898.68, 992374.38
997.44, 1430228.06, 996.46, 712422.47, 988.77, 1094081.21, 899.41, 1001351.97
997.31, 774172.84, 996.58, 805709.06, 987.18, 939371.91, 900.63, 1016647.35
997.44, 1430228.06, 995.85, 451089.95, 988.89, 1108095.19, 898.93, 995350.59
996.83, 272985.33, 996.34, 638479.88, 987.18, 939371.91, 900.63, 1016647.35
996.22, 150810.37, 995.97, 486822.97, 986.94, 919334.93, 899.90, 1007419.52
997.07, 403688.01, 996.22, 578429.74, 987.06, 929246.66, 898.56, 990892.33
997.92, -599014.26, 995.97, 486822.97, 987.55, 971100.10, 900.27, 1012014.28
997.68, -2060157.09, 996.09, 528693.05, 986.45, 881693.62, 898.93, 995350.59
997.07, 403688.01, 997.44, 9557892.09, 988.89, 1108095.19, 900.27, 1012014.28
997.31, 774172.84, 995.61, 393327.83, 986.82, 909630.04, 900.39, 1013554.36
996.83, 272985.33, 996.09, 528693.05, 988.28, 1041368.33, 899.54, 1002862.61
997.80, -928094.03, 996.58, 805709.06, 987.06, 929246.66, 898.80, 993860.46
997.44, 1430228.06, 996.46, 712422.47, 986.45, 881693.62, 900.88, 1019757.59
997.19, 530684.64, 996.95, 1326567.08, 987.18, 939371.91, 899.17, 998343.07
997.80, -928094.03, 996.22, 578429.74, 988.28, 1041368.33, 899.54, 1002862.61
997.80, -928094.03, 996.83, 1091435.24, 988.77, 1094081.21, 899.66, 1004377.40
996.70, 234938.21, 995.85, 451089.95, 988.53, 1067080.67, 900.63, 1016647.35
